frame	dist	x	y	xmin	xmax	ymin	ymax
3511	86.34	378.48	321.26	291.23	463.63	263.36	378.69
3512	86.78	377.36	319.87	290.14	462.47	262.16	376.62
3513	87.23	376.33	318.36	288.87	461.57	260.72	375.34
3514	87.71	375.43	316.88	287.84	460.94	258.57	374.04
3515	88.19	374.83	315.47	286.54	460.91	257.26	373.04
3516	89.11	374.12	311.64	285.22	460.99	253.4	369.33
3517	89.71	374.05	309.35	284.43	461.28	251.05	367.33
3518	90.34	374.06	306.57	284.58	461.81	248.55	365.17
3519	90.99	373.99	303.88	284.19	462.46	245.41	363.0
3520	91.58	374.02	301.18	283.25	462.71	241.5	360.16
3521	92.09	374.13	298.58	281.79	463.35	238.75	357.79
3522	92.61	374.51	295.94	281.4	464.18	234.91	355.63
3523	93.03	375.12	293.64	281.17	465.16	231.73	353.85
3524	93.61	377.21	290.12	282.06	467.38	227.8	350.81
3525	93.82	378.89	288.78	283.61	469.34	225.97	349.71
3526	93.99	380.78	287.86	285.1	471.36	224.45	348.97
3527	93.96	383.0	287.27	287.31	473.38	224.23	348.52
3528	93.89	385.3	287.0	289.52	475.43	223.38	348.23
3529	93.88	387.71	286.97	292.03	477.41	223.08	348.26
3530	93.83	392.86	287.03	297.49	482.6	223.08	348.35
3531	93.87	395.24	287.23	299.81	484.44	223.35	348.57
3532	93.85	397.44	287.66	302.14	486.79	223.61	348.93
3533	93.94	399.14	288.24	304.26	488.18	224.17	349.75
3534	94.0	400.48	288.93	305.4	489.53	224.74	350.39
3535	94.06	401.25	289.6	305.98	490.5	225.35	350.95
3536	94.43	401.74	290.77	306.18	491.5	225.87	352.57
3537	94.58	401.46	290.93	305.6	491.39	225.87	352.6
3538	94.72	400.97	291.1	304.46	491.26	225.69	352.86
3539	94.92	400.32	291.0	303.43	491.01	225.5	352.85
3540	95.09	399.67	290.72	302.65	490.19	224.42	353.01
3541	95.34	399.07	290.3	301.39	489.71	223.7	353.01
3542	95.47	398.61	289.94	300.71	489.26	222.99	352.48
3543	95.73	397.95	289.42	299.84	488.75	221.84	352.56
3544	95.76	397.81	289.38	299.43	488.61	221.68	352.55
3545	95.93	397.63	289.37	299.07	488.5	221.46	352.52
3546	96.13	397.33	289.39	298.65	488.38	221.44	352.67
3547	96.38	397.08	289.28	298.18	488.27	221.17	352.65
3548	96.72	396.75	288.95	297.43	488.24	220.49	352.6
3549	97.22	395.83	288.1	296.0	487.83	219.05	351.99
3550	97.46	395.25	287.66	295.41	487.37	218.53	351.82
3551	97.71	394.66	287.34	294.51	487.04	218.09	351.54
3552	98.01	393.89	287.06	292.93	486.53	217.27	351.4
3553	98.26	392.93	286.97	291.62	486.1	216.96	351.4
3554	98.55	391.64	286.87	289.95	485.13	216.5	351.84
3555	98.77	390.09	286.75	288.27	483.87	216.07	351.97
3556	99.32	386.88	286.08	284.34	481.37	214.21	352.15
3557	99.56	385.51	285.67	282.37	480.28	213.37	352.26
3558	99.64	384.51	285.1	280.82	479.04	212.93	351.97
3559	99.72	383.97	284.46	279.98	478.71	212.26	351.24
3560	99.79	383.85	283.91	280.04	478.42	211.54	350.71
3561	99.79	383.97	283.58	280.03	478.53	211.36	350.28
3562	99.65	385.5	283.42	282.34	479.81	211.36	349.84
3563	99.58	386.3	283.44	283.75	480.56	211.85	349.91
3564	99.5	387.22	283.61	284.76	481.09	212.31	349.94
3565	99.38	388.2	283.91	285.67	482.29	212.54	349.49
3566	99.27	389.21	284.3	287.42	482.99	213.9	349.87
3567	99.17	390.52	284.68	288.42	484.17	214.59	349.87
3568	98.95	393.16	285.45	292.04	486.38	216.06	350.39
3569	98.92	394.35	285.74	293.41	487.38	216.6	350.59
3570	98.91	395.37	285.85	294.61	488.5	216.58	350.63
3571	98.98	396.34	285.82	295.61	489.45	216.6	350.83
3572	98.98	397.11	285.74	296.64	490.35	216.61	350.69
3573	99.07	397.92	285.66	297.3	491.12	216.78	350.76
3574	99.34	398.67	285.64	297.74	491.9	216.52	350.95
3575	99.42	398.82	285.65	297.8	491.93	216.07	350.95
3576	99.64	398.65	285.5	297.26	491.9	215.57	351.02
3577	99.92	398.24	285.05	296.12	491.9	214.71	350.77
3578	100.1	397.81	284.52	295.54	491.77	213.48	350.36
3579	100.24	397.47	283.99	294.59	491.25	212.71	349.89
3580	100.31	397.43	283.46	294.63	491.17	212.04	349.68
3581	100.46	397.73	282.79	294.71	491.27	210.63	349.12
3582	100.53	398.21	282.81	294.98	491.77	210.74	349.07
3583	100.46	399.0	283.01	296.11	492.54	211.21	349.39
3584	100.44	400.02	283.48	297.14	493.6	211.45	349.99
3585	100.33	401.27	283.97	298.82	494.61	212.38	350.54
3586	100.14	402.67	284.62	300.77	496.23	213.45	350.9
3587	99.97	404.26	285.15	302.64	497.35	214.26	351.46
3588	99.65	407.94	286.3	307.27	500.33	216.3	352.96
3589	99.48	409.73	286.81	309.53	501.8	216.81	353.45
3590	99.43	411.56	287.27	311.34	503.77	217.25	354.48
3591	99.25	413.34	287.67	313.36	505.3	217.95	355.05
3592	99.21	415.03	287.92	315.56	506.76	218.39	355.59
3593	99.15	416.66	288.2	317.07	508.26	218.72	355.78
3594	99.2	419.25	288.87	319.7	510.98	219.58	356.45
3595	99.38	420.16	289.41	320.59	511.81	219.93	357.29
3596	99.51	420.81	289.89	321.1	512.69	220.75	358.03
3597	99.69	421.26	290.26	321.7	513.41	220.89	358.75
3598	99.94	421.57	290.49	321.7	513.67	220.9	359.18
3599	99.98	421.61	290.53	321.68	513.84	220.91	359.14
3600	100.26	421.32	290.46	320.88	513.82	220.39	359.14
3601	101.02	420.29	289.75	318.78	513.86	218.88	358.43
3602	101.37	419.47	289.5	317.47	513.87	218.57	358.32
3603	101.8	418.44	289.27	315.5	513.41	218.21	357.82
3604	102.23	417.18	289.16	313.77	513.0	218.29	357.79
3605	102.56	415.83	289.15	311.89	511.82	217.94	357.81
3606	102.92	414.53	289.22	310.14	510.68	218.07	357.85
3607	103.6	412.06	289.83	307.15	509.0	218.27	358.83
3608	103.78	411.07	289.88	306.23	508.56	218.11	358.83
3609	103.9	409.95	289.87	304.63	507.58	218.43	358.76
3610	104.02	408.69	289.84	303.15	506.52	218.53	358.68
3611	104.12	407.35	289.69	301.67	505.52	218.31	358.49
3612	104.09	405.98	289.54	299.93	504.02	217.88	358.33
3613	104.07	403.26	289.18	296.91	501.55	217.9	357.27
3614	104.0	402.13	289.04	295.91	500.54	217.87	357.15
3615	103.83	401.16	288.69	294.98	499.54	217.77	356.67
3616	103.78	400.36	288.3	294.26	499.14	217.7	356.01
3617	103.62	399.58	287.95	293.68	498.08	217.89	355.45
3618	103.59	398.75	287.73	292.83	497.59	218.13	355.15
3619	103.57	397.46	287.5	291.93	496.77	218.4	354.6
3620	103.59	396.93	287.44	291.63	496.64	218.67	354.59
3621	103.53	396.53	287.4	291.43	496.47	218.98	354.63
3622	103.54	396.3	287.34	291.26	496.54	219.33	354.5
3623	103.57	396.13	287.2	291.33	496.27	219.29	354.36
3624	103.61	396.06	286.76	291.15	496.34	219.39	353.84
3625	103.83	395.74	285.39	290.79	496.61	218.27	352.44
3626	104.08	395.44	284.81	290.29	496.58	217.74	352.07
3627	104.3	394.95	284.24	289.63	496.43	217.41	351.77
3628	104.52	393.9	283.86	288.45	495.83	216.85	351.58
3629	104.81	392.62	283.33	286.9	494.8	216.22	351.36
3630	105.1	391.1	282.76	284.34	493.76	215.45	351.21
3631	105.36	389.54	282.05	282.38	492.6	214.64	350.88
3632	105.9	386.42	280.6	277.98	490.38	212.65	350.22
3633	106.19	384.96	280.39	276.33	489.38	211.88	350.21
3634	106.47	383.71	280.43	274.3	488.1	211.49	350.74
3635	106.76	382.8	280.68	272.77	487.4	211.35	351.16
3636	106.96	382.25	281.14	271.81	487.25	211.95	351.37
3637	107.14	382.08	281.36	271.43	487.26	211.99	351.72
3638	107.26	382.18	281.42	271.85	487.25	211.85	351.7
3639	107.45	382.86	281.09	272.26	487.88	211.02	351.54
3640	107.49	383.73	280.71	273.3	488.73	211.01	350.77
3641	107.52	384.72	280.57	274.25	489.57	210.95	350.7
3642	107.59	385.78	280.59	275.18	490.57	210.93	350.72
3643	107.63	387.09	280.89	276.73	492.11	210.94	350.79
3644	107.66	388.55	281.41	277.95	493.49	211.58	351.57
3645	107.65	390.04	281.98	279.74	494.91	211.96	351.95
3646	107.73	392.92	283.01	282.82	497.11	212.8	352.81
3647	107.75	394.17	283.35	284.42	498.64	213.11	353.24
3648	107.93	395.33	283.5	285.23	499.7	213.03	353.59
3649	107.94	396.41	283.57	286.32	500.82	213.02	353.52
3650	107.97	397.64	283.58	287.39	501.97	212.61	353.81
3651	108.02	398.97	283.62	288.37	503.08	212.26	353.73
3652	108.29	401.75	283.99	291.25	506.01	212.27	354.31
3653	108.36	402.93	284.35	292.29	507.0	212.51	354.58
3654	108.51	403.9	284.78	293.3	508.05	213.18	355.28
3655	108.63	404.62	285.03	293.76	509.07	213.12	355.61
3656	108.71	405.15	285.13	294.41	509.54	213.5	355.75
3657	108.79	405.59	285.16	294.66	509.98	213.5	355.67
3658	108.86	405.91	285.12	295.07	510.31	213.7	355.68
3659	108.9	405.95	285.1	295.07	510.49	213.73	355.71
3660	108.93	405.95	285.09	295.07	510.67	213.72	355.7
3661	108.91	405.62	285.08	294.97	510.22	213.74	355.71
3662	108.83	405.06	285.0	294.12	509.69	213.68	355.53
3663	108.73	404.28	284.82	293.44	508.75	213.19	355.34
3664	108.82	402.49	283.86	291.44	507.43	211.92	354.66
3665	108.84	401.77	283.42	290.66	506.67	211.42	354.12
3666	108.98	401.21	282.92	289.79	506.09	210.67	353.58
3667	109.09	400.82	282.56	289.81	506.08	210.42	353.3
3668	109.26	400.52	282.3	289.39	505.87	209.98	353.3
3669	109.39	400.2	282.2	288.8	505.82	209.51	353.11
3670	109.84	398.73	282.45	286.75	504.52	209.31	353.75
3671	110.18	397.91	282.64	285.32	504.18	208.99	354.43
3672	110.49	397.09	282.79	283.99	503.56	208.37	355.08
3673	110.85	396.63	282.82	282.92	503.56	208.25	355.6
3674	111.23	396.39	282.66	282.06	503.56	207.76	355.6
3675	111.5	396.23	282.53	281.68	503.6	207.49	355.6
3676	112.45	396.13	282.34	280.51	504.24	206.66	355.77
3677	112.89	396.17	282.13	280.28	504.74	205.99	355.76
3678	113.47	395.95	281.83	279.53	504.74	205.5	355.75
3679	114.14	395.53	281.33	277.88	504.9	204.5	355.75
3680	114.81	394.93	280.66	276.63	505.08	203.26	355.81
3681	115.52	394.12	279.86	274.66	504.92	201.7	355.87
3682	116.88	391.85	278.6	270.44	503.97	199.21	356.06
3683	117.59	390.54	278.18	268.48	503.45	198.09	355.97
3684	118.2	389.08	277.89	266.05	502.67	197.54	356.5
3685	118.86	387.56	277.76	263.68	501.64	196.17	356.66
3686	119.53	385.87	277.89	261.14	500.73	196.08	356.97
3687	120.13	384.23	278.23	258.8	499.44	195.9	358.27
3688	121.1	381.06	278.78	254.66	496.92	195.92	359.05
3689	121.46	379.5	278.9	252.42	495.87	195.8	359.49
3690	121.77	378.12	279.15	250.79	494.9	195.88	360.02
3691	122.07	376.8	279.38	249.08	493.77	195.91	360.33
3692	122.28	375.56	279.8	247.53	492.78	196.29	360.99
3693	122.51	374.3	280.34	246.04	491.92	196.44	361.55
3694	122.72	373.02	280.87	244.59	490.9	197.21	362.09
3695	123.03	369.71	281.8	241.18	488.26	198.59	362.96
3696	123.34	367.69	281.82	239.2	486.75	199.11	362.99
3697	123.66	365.42	281.67	236.53	484.85	199.15	362.98
3698	123.88	362.93	281.02	233.75	482.81	197.64	362.73
3699	124.43	360.09	280.22	230.53	480.63	197.09	362.48
3700	124.9	356.95	279.55	226.76	478.43	195.38	362.44
3701	125.41	353.73	279.1	222.94	475.9	194.5	362.49
3702	126.54	346.92	278.54	215.08	470.85	192.84	363.78
3703	127.03	343.36	278.46	210.72	468.23	192.55	364.58
3704	127.59	339.88	278.16	206.26	465.55	190.7	364.74
3705	128.24	336.67	277.7	202.27	463.26	189.39	365.66
3706	128.82	333.81	277.28	198.08	460.85	187.55	366.16
3707	129.18	331.57	276.85	195.13	459.22	186.56	366.01
3708	129.6	329.69	276.61	192.04	457.51	186.42	366.48
3709	130.21	327.16	276.97	187.88	455.61	185.31	367.95
3710	130.33	326.27	277.42	187.02	454.18	185.3	368.45
3711	130.35	325.45	277.91	185.96	453.44	185.52	368.79
3712	130.36	324.71	278.4	184.61	452.73	185.83	369.6
3713	130.21	324.21	278.93	184.29	452.22	186.4	370.28
3714	130.06	324.02	279.37	183.91	452.1	186.62	370.43
3715	129.85	323.99	280.13	184.43	451.97	187.62	371.17
3716	129.31	324.79	282.37	186.54	452.19	190.44	372.64
3717	129.07	325.25	283.84	187.91	452.13	192.04	373.64
3718	128.85	325.68	285.26	188.82	452.51	194.01	374.66
3719	128.53	326.0	286.52	190.07	453.06	195.32	375.41
3720	128.3	326.16	287.42	190.35	453.19	196.37	376.42
3721	128.06	326.26	287.98	190.87	453.37	197.14	376.91
3722	127.53	326.03	288.08	191.39	453.22	197.47	376.97
3723	127.2	325.28	287.88	190.67	453.04	197.16	377.05
3724	127.02	324.12	287.38	189.61	452.16	196.16	377.31
3725	126.78	323.11	286.66	188.73	451.12	195.43	377.03
3726	126.53	322.48	285.73	188.13	450.66	194.68	376.24
3727	126.28	322.15	284.88	187.96	450.1	193.98	375.21
3728	126.13	322.28	284.03	188.44	450.41	193.33	374.2
3729	125.61	323.84	281.98	190.38	450.96	191.58	370.22
3730	125.4	325.16	280.79	191.63	451.82	189.85	370.82
3731	125.07	327.15	279.07	194.04	453.57	188.1	369.2
3732	124.72	329.7	277.71	196.3	456.09	186.98	367.35
3733	124.22	332.8	276.77	199.66	458.41	186.39	366.1
3734	123.75	336.08	276.39	203.43	460.79	186.34	365.37
3735	122.73	343.19	276.23	211.63	465.99	186.88	363.34
3736	122.27	346.58	276.35	215.71	468.41	187.92	363.67
3737	121.77	349.72	276.52	219.48	470.55	188.13	363.65
3738	121.21	352.78	276.66	223.05	473.66	188.28	363.29
3739	120.64	356.08	276.71	227.37	476.17	189.1	362.9
3740	120.0	359.52	276.69	231.63	478.81	189.48	361.63
3741	118.71	366.24	276.73	240.36	483.88	191.23	359.62
3742	118.32	369.12	276.68	243.7	486.1	191.35	359.38
3743	117.94	371.71	276.57	246.7	488.12	191.07	358.98
3744	117.5	374.05	276.35	249.41	490.07	191.12	358.48
3745	117.15	376.2	275.85	251.8	492.05	190.92	358.06
3746	116.87	378.23	275.08	254.23	493.87	190.12	357.05
3747	116.79	380.12	273.77	256.07	495.86	188.86	355.76
3748	116.66	383.12	271.16	259.0	498.68	185.26	353.65
3749	116.67	384.44	269.38	260.43	500.08	183.32	352.19
3750	116.75	385.7	267.91	260.85	501.52	181.79	350.76
3751	116.79	386.8	266.76	261.5	502.56	180.13	349.89
3752	116.78	387.77	265.8	262.79	503.6	178.86	349.11
3753	116.8	388.62	264.53	263.29	504.65	177.28	348.1
3754	116.71	390.61	261.31	264.39	506.38	173.85	345.2
3755	116.68	391.6	259.68	265.75	506.74	172.35	343.79
3756	116.73	392.47	257.98	266.73	507.84	170.79	342.18
3757	116.66	393.47	256.75	267.83	508.71	169.77	340.79
3758	116.66	394.25	256.05	268.53	509.43	169.33	340.28
3759	116.64	394.96	255.7	269.35	510.29	169.25	339.58
3760	116.64	395.46	255.84	269.88	510.91	169.72	339.57
3761	116.51	396.48	256.99	271.58	511.61	171.3	340.16
3762	116.43	397.09	257.58	272.47	511.93	171.87	340.33
3763	116.44	397.66	258.18	273.21	512.69	172.5	340.62
3764	116.47	398.21	258.92	274.01	513.15	172.69	341.67
3765	116.29	398.94	259.69	274.99	513.5	173.74	342.41
3766	116.26	399.92	260.22	276.24	514.6	174.1	343.07
3767	116.18	401.26	260.47	277.66	515.65	174.53	342.67
3768	116.11	402.77	260.63	279.32	516.58	174.89	342.41
3769	116.0	405.94	261.18	283.26	519.02	176.6	342.1
3770	116.09	407.35	261.66	285.19	520.27	177.15	342.03
3771	116.12	408.47	262.51	286.13	521.33	178.32	342.63
3772	116.21	409.42	263.36	287.21	521.84	179.42	343.59
3773	116.28	410.3	263.98	288.01	522.99	179.87	344.32
3774	116.4	411.34	264.21	288.78	523.99	180.14	344.36
3775	116.51	413.57	263.65	291.47	525.93	179.83	343.7
3776	116.59	414.54	263.13	291.94	526.48	179.3	343.03
3777	116.64	415.27	262.58	292.88	527.12	178.63	342.74
3778	116.66	415.81	261.96	292.9	527.83	177.38	341.71
3779	116.64	416.23	261.59	293.42	528.04	177.28	341.47
3780	116.7	416.28	261.51	293.41	528.04	177.31	341.31
3781	116.65	416.22	261.65	293.41	527.9	177.31	341.94
3782	116.67	416.01	261.85	292.89	528.01	177.49	341.75
3783	116.62	415.81	261.91	292.91	527.57	177.49	341.76
3784	116.58	415.7	261.9	292.91	527.53	177.63	341.83
3785	116.53	415.66	261.85	292.91	527.46	177.76	341.83
3786	116.4	415.67	261.69	293.58	527.38	177.76	341.33
3787	116.05	416.38	261.32	295.1	527.81	177.99	340.36
3788	116.02	416.71	261.29	295.08	528.35	178.06	340.41
3789	115.98	417.04	261.31	295.72	528.76	178.09	340.42
3790	115.94	417.38	261.43	296.46	529.13	178.57	340.38
3791	116.01	417.7	261.6	296.72	529.69	179.24	340.35
3792	116.01	417.93	261.81	296.72	530.03	179.27	340.33
3793	116.19	418.4	262.65	297.23	530.38	180.08	341.01
3794	116.27	418.59	263.14	297.5	530.42	180.82	341.88
3795	116.33	418.81	263.69	297.73	530.52	181.69	342.21
3796	116.28	419.03	264.35	298.0	530.55	182.13	343.07
3797	116.3	419.26	264.84	298.26	530.58	182.63	343.38
3798	116.23	419.72	265.38	298.7	530.78	182.99	343.73
3799	116.11	420.26	265.87	299.5	530.99	183.81	343.63
3800	115.97	421.73	266.65	301.61	531.86	184.87	343.82
3801	115.91	422.41	267.01	302.62	532.36	185.52	343.92
3802	115.84	422.88	267.39	302.95	532.57	185.29	344.31
3803	115.98	423.29	267.57	303.22	533.36	185.13	344.43
3804	116.04	423.6	267.65	303.48	534.17	185.3	344.51
3805	116.2	423.95	267.67	303.79	534.63	185.63	344.61
3806	116.95	424.37	266.97	303.52	535.74	184.26	344.21
3807	117.28	424.29	266.5	303.42	536.22	183.73	344.33
3808	117.84	423.82	265.9	302.66	535.98	182.66	343.67
3809	118.42	423.19	265.3	301.08	536.24	182.02	343.65
3810	119.12	422.21	264.67	299.04	536.02	180.79	343.65
3811	119.81	421.17	264.01	297.04	535.27	179.49	343.47
3812	121.34	419.27	262.77	293.11	535.12	177.29	343.86
3813	122.11	418.65	262.54	291.56	535.21	176.42	344.2
3814	122.76	418.38	262.51	290.79	535.4	175.83	344.61
3815	123.49	418.32	262.54	289.66	535.78	176.0	344.82
3816	124.19	418.78	262.89	289.59	536.58	176.02	345.27
3817	124.93	419.45	263.48	289.61	537.89	176.31	346.29
3818	125.69	420.1	264.34	289.58	539.08	176.87	347.91
3819	126.9	420.61	266.03	288.71	540.82	178.32	349.9
3820	127.7	420.4	266.72	287.89	541.11	178.5	351.12
3821	128.24	419.93	267.07	286.28	541.1	178.44	351.89
3822	128.77	419.35	267.12	285.32	541.13	178.45	351.77
3823	129.29	418.59	266.9	283.97	541.16	178.26	351.82
3824	129.81	417.79	266.29	282.99	540.76	177.63	351.73
3825	130.15	417.02	265.44	281.57	540.15	176.6	351.27
3826	130.52	416.51	264.57	280.43	540.16	175.1	350.8
3827	130.93	416.34	263.35	279.42	540.14	173.36	350.13
3828	131.11	416.4	263.32	279.39	540.32	173.03	350.13
3829	131.26	416.45	263.36	279.5	540.56	173.08	350.39
3830	131.5	416.51	263.38	279.26	540.92	172.34	350.61
3831	131.79	416.58	263.23	278.84	541.04	171.92	350.58
3832	132.08	416.69	262.82	278.62	541.46	171.42	350.54
3833	132.88	416.64	262.08	277.88	542.18	169.73	350.41
3834	133.27	416.59	261.75	277.38	542.4	169.32	350.41
3835	133.7	416.65	261.32	276.9	543.07	169.05	350.25
3836	134.31	416.43	260.99	275.91	543.61	168.33	350.28
3837	134.87	416.18	260.67	274.97	543.72	167.63	350.27
3838	135.46	415.8	260.16	273.59	543.9	166.52	350.25
3839	136.76	415.29	259.13	270.99	544.61	164.17	350.38
3840	137.42	415.47	258.72	270.17	545.24	162.99	350.42
3841	137.99	415.97	258.48	269.87	546.37	162.3	350.86
3842	138.6	416.98	258.28	270.23	547.89	161.4	351.14
3843	139.08	418.49	258.27	271.03	549.56	160.82	351.38
3844	139.61	420.4	258.45	272.44	551.95	160.51	351.62
3845	140.35	424.69	259.11	275.64	556.85	160.59	353.26
3846	140.58	426.63	259.09	277.78	559.16	160.26	352.99
3847	140.82	428.33	258.96	279.09	560.85	159.19	352.96
3848	141.08	429.64	258.69	279.6	562.62	158.81	352.9
3849	141.36	430.74	258.43	280.05	563.92	158.11	353.0
3850	141.73	431.57	258.23	280.56	565.4	158.14	353.11
3851	142.04	432.23	258.03	280.38	566.51	158.13	353.11
3852	142.29	432.67	257.62	281.45	567.77	157.89	352.69
3853	143.13	432.54	255.93	279.74	568.43	155.29	351.57
3854	143.63	432.04	254.86	279.24	567.86	153.69	351.18
3855	144.19	431.49	253.34	277.15	567.87	151.69	350.16
3856	144.77	430.91	251.9	275.46	567.69	149.76	349.5
3857	145.33	430.45	250.97	274.57	567.56	148.25	348.85
3858	145.84	430.17	250.43	273.58	567.56	147.24	348.86
3859	146.75	430.86	250.44	273.57	569.09	146.47	349.37
3860	146.99	432.18	250.67	274.47	570.65	146.24	350.15
3861	146.93	434.15	251.15	276.55	572.77	146.69	349.94
3862	146.94	436.46	251.88	279.26	574.99	147.37	350.54
3863	146.54	439.03	252.87	282.4	577.34	148.74	351.09
3864	146.1	441.92	253.81	285.65	579.97	149.68	351.73
3865	145.52	445.11	254.75	290.09	582.74	151.44	352.23
3866	144.14	451.22	257.24	298.71	588.0	155.32	354.19
3867	143.47	454.17	258.8	303.15	590.44	157.27	355.78
3868	142.82	456.91	260.18	307.28	592.94	159.27	357.14
3869	142.22	459.27	261.3	310.98	594.84	161.17	357.55
3870	141.67	461.17	262.19	313.63	596.58	163.13	358.37
3871	141.34	462.62	263.17	316.14	597.69	165.0	359.27
3872	141.05	464.0	264.19	318.48	598.73	167.37	360.45
3873	140.89	466.14	266.52	321.98	600.8	170.44	363.12
3874	140.96	466.72	267.23	322.57	601.59	171.87	364.54
3875	141.23	466.89	267.53	322.48	602.32	172.24	364.82
3876	141.57	466.65	267.16	321.91	602.31	171.93	364.71
3877	142.07	465.78	266.11	320.34	602.19	170.41	363.77
3878	142.65	464.59	264.66	318.14	601.77	168.55	361.99
3879	143.2	463.2	263.1	315.21	601.02	166.15	360.2
3880	144.27	461.21	259.89	310.9	599.8	161.48	357.19
3881	144.68	461.01	258.37	309.62	600.4	159.37	356.15
3882	145.06	461.28	257.31	309.17	601.16	157.51	355.25
3883	145.27	462.26	256.55	309.86	602.08	155.67	354.75
3884	145.3	463.88	256.08	311.54	603.74	154.64	354.48
3885	145.06	466.2	255.84	314.45	605.97	154.0	354.4
3886	144.6	469.31	255.85	318.2	608.49	153.78	354.45
3887	143.31	477.69	256.38	328.57	614.67	153.61	354.77
3888	142.33	483.07	256.56	335.93	619.1	153.53	354.89
3889	141.19	489.36	256.86	343.86	622.98	153.43	355.66
3890	139.82	496.34	257.62	353.24	628.67	154.35	357.18
3919	128.16	504.85	286.21	372.39	628.23	201.6	381.43
3920	129.26	496.64	286.79	363.42	621.95	202.12	381.73
3921	131.23	480.62	287.74	346.41	608.78	202.54	381.81
3922	132.18	472.68	288.09	338.67	601.73	202.71	381.74
3923	132.97	465.0	288.98	331.29	594.98	203.15	381.82
3924	133.64	457.76	289.74	322.55	588.47	203.59	382.21
3925	133.99	450.87	290.15	315.0	582.2	203.97	382.3
3926	134.23	444.67	290.37	308.25	575.96	203.93	382.26
3927	134.38	438.68	290.69	301.78	570.28	203.93	382.15
3928	134.22	428.25	291.97	290.53	559.09	204.15	381.98
3929	134.07	423.93	292.86	286.15	554.13	204.26	381.94
3930	133.77	420.47	293.96	282.49	549.35	204.82	382.38
3931	133.16	418.07	294.99	280.49	546.06	205.92	382.79
3932	132.56	416.6	296.04	279.72	543.32	206.77	383.78
3933	131.88	415.78	297.26	279.73	541.45	208.32	384.58
3934	131.07	415.43	298.64	280.39	539.62	209.46	385.51
3935	129.31	415.66	301.57	282.58	536.9	212.51	387.45
3936	128.45	416.22	303.43	284.46	536.07	214.5	389.26
3937	127.5	417.06	305.44	286.75	535.81	216.52	391.01
3938	126.56	418.1	307.43	288.69	535.55	218.96	392.69
3939	125.49	419.31	309.13	291.31	535.47	221.79	394.01
3940	124.55	420.51	310.49	293.34	535.56	223.95	394.63
3941	123.53	421.43	311.47	295.52	535.37	226.13	395.21
3942	122.16	422.16	312.54	297.87	535.03	227.8	395.34
3943	121.56	421.87	312.77	297.93	534.3	228.58	394.8
3944	121.08	420.8	312.96	297.53	533.33	229.42	394.51
3945	120.67	419.24	313.1	296.61	531.76	229.79	393.9
3946	120.34	417.42	313.19	294.7	529.61	230.11	393.43
3947	120.05	415.54	312.99	293.12	527.66	229.99	392.63
3948	119.59	413.67	312.53	291.73	525.57	229.49	391.67
3949	118.9	410.06	311.57	288.08	521.41	229.3	389.65
3950	118.63	408.36	311.17	286.99	519.72	228.39	389.01
3951	118.22	406.7	310.8	285.21	517.93	228.49	388.38
3952	117.83	405.28	310.63	284.45	516.5	228.51	387.83
3953	117.44	404.16	310.61	283.31	515.1	229.08	387.63
3954	117.07	403.31	310.77	283.11	514.15	229.54	387.37
3955	116.56	402.67	310.99	283.09	512.91	229.92	387.38
3956	115.76	402.66	311.67	284.04	512.06	231.62	387.29
3957	115.3	402.86	311.96	285.09	511.88	232.5	387.41
3958	114.96	402.9	312.15	285.72	511.48	233.02	387.33
3959	114.71	402.77	312.21	286.19	511.08	233.76	387.29
3960	114.34	402.21	312.18	285.81	510.34	233.79	386.8
3961	114.1	401.29	312.02	285.3	509.4	233.76	386.29
3962	113.92	398.34	311.26	282.35	506.82	233.19	385.34
3963	113.89	396.5	310.74	280.53	505.25	232.7	384.62
3964	113.94	394.53	310.19	278.65	503.47	232.35	384.2
3965	114.01	392.48	309.77	276.45	501.69	231.8	383.45
3966	114.01	390.52	309.48	274.2	500.2	231.74	383.18
3967	114.05	388.84	309.24	272.37	498.91	231.09	383.23
3968	114.19	386.23	308.09	269.71	496.18	229.47	381.98
3969	114.19	385.07	307.58	268.29	495.15	229.07	381.46
3970	114.17	384.0	307.17	266.94	494.21	228.39	381.09
3971	114.21	383.1	306.87	265.67	493.55	227.61	380.94
3972	114.16	382.67	306.77	265.31	492.96	227.28	380.94
3973	114.12	382.64	306.78	265.31	492.99	227.28	380.94
3974	113.92	382.83	306.89	265.55	492.96	227.47	380.88
3975	113.58	384.54	307.69	267.51	493.94	228.57	381.35
3976	113.3	385.53	308.02	269.38	494.7	228.85	381.45
3977	113.04	386.61	308.45	270.57	495.1	229.73	381.82
3978	112.75	387.54	309.01	271.76	495.72	230.95	382.2
3979	112.39	388.37	309.63	272.83	496.1	231.54	382.63
3980	112.06	389.1	310.28	273.82	496.61	232.19	383.01
3981	111.2	390.54	311.44	276.62	497.19	234.32	383.66
3982	110.69	391.23	311.71	278.06	497.47	235.07	383.46
3983	110.27	391.89	311.97	279.31	497.62	236.19	383.46
3984	109.74	392.46	312.24	280.4	497.7	237.27	383.38
3985	109.3	392.89	312.52	281.61	497.81	238.13	383.33
3986	108.83	393.15	312.7	282.37	497.64	238.7	383.08
3987	108.2	393.21	312.85	283.38	497.58	239.4	382.72
3988	107.82	392.74	312.76	283.4	496.86	239.67	382.49
