frame	dist	x	y	xmin	xmax	ymin	ymax
3523	92.1	248.92	316.98	158.9	341.33	256.43	378.32
3524	93.1	249.07	312.57	157.21	342.83	250.43	375.23
3525	93.64	249.71	310.97	157.06	344.23	248.32	374.39
3526	94.02	250.95	309.76	157.38	345.44	246.88	373.25
3527	94.49	252.56	308.9	158.03	347.49	245.48	372.88
3528	94.73	254.51	308.32	159.31	349.68	244.51	372.4
3529	95.1	256.49	308.09	160.83	352.2	244.27	372.45
3530	95.36	261.22	308.06	165.11	356.99	243.98	372.38
3531	95.59	263.6	308.15	167.23	359.49	243.96	372.38
3532	95.76	265.87	308.53	169.57	361.57	244.23	372.37
3533	95.88	267.91	309.03	171.56	363.52	244.82	372.88
3534	96.11	269.51	309.58	173.35	365.39	245.45	373.14
3535	96.31	270.64	310.31	174.64	366.92	245.86	373.64
3536	96.64	271.33	311.65	175.18	368.09	247.24	375.31
3537	96.84	271.2	312.12	174.83	368.18	247.22	375.82
3538	97.07	270.69	312.38	174.27	368.14	247.23	376.36
3539	97.22	269.86	312.47	172.98	367.45	247.21	376.83
3540	97.34	268.91	312.38	171.49	367.09	246.68	376.75
3541	97.56	267.98	312.05	170.14	366.26	245.87	376.73
3542	97.71	267.09	311.59	168.77	365.48	244.83	376.94
3543	98.14	265.64	310.85	166.62	364.68	243.58	376.64
3544	98.26	265.25	310.73	165.75	364.37	243.36	376.64
3545	98.4	264.79	310.56	165.26	364.01	243.03	376.58
3546	98.55	264.33	310.6	164.81	363.9	243.13	376.83
3547	98.76	263.8	310.61	164.1	363.21	243.01	377.22
3548	99.04	263.24	310.49	163.03	362.9	242.55	377.22
3549	99.5	261.91	309.71	161.07	361.85	241.54	376.8
3550	99.69	261.04	309.21	160.21	361.36	241.14	376.54
3551	99.94	260.09	308.81	158.82	360.5	240.4	376.44
3552	100.19	259.18	308.42	157.82	359.83	239.54	376.23
3553	100.41	258.16	308.14	156.58	359.11	239.09	376.01
3554	100.61	256.84	308.01	154.57	358.43	238.61	375.99
3555	100.85	255.18	307.9	152.32	357.0	238.31	376.25
3556	101.2	251.35	307.43	147.9	354.0	236.6	376.68
3557	101.31	249.58	307.07	145.85	352.72	235.83	376.68
3558	101.53	248.02	306.56	144.22	351.24	235.19	377.03
3559	101.62	246.89	305.97	142.97	349.76	234.58	376.56
3560	101.56	246.29	305.31	142.5	349.54	233.81	375.67
3561	101.65	246.16	304.75	142.26	349.6	233.36	374.86
3562	101.72	247.01	304.23	142.96	350.36	233.1	374.27
3563	101.67	247.86	304.22	143.74	350.75	233.08	373.96
3564	101.57	248.79	304.31	145.19	351.5	233.79	374.07
3565	101.55	249.83	304.49	146.41	352.16	234.3	374.05
3566	101.54	250.91	304.81	147.53	353.22	234.69	373.9
3567	101.44	252.08	305.2	149.07	353.95	235.25	373.9
3568	101.42	254.8	306.11	152.73	356.32	236.58	374.13
3569	101.42	256.2	306.46	154.33	357.45	237.27	374.19
3570	101.43	257.35	306.79	155.86	358.44	238.17	374.17
3571	101.49	258.3	306.87	156.77	359.44	238.21	374.17
3572	101.55	259.16	306.9	157.6	360.53	238.22	374.18
3573	101.74	259.9	306.79	158.51	360.87	238.28	373.96
3574	102.05	260.8	306.67	159.21	362.46	237.98	373.91
3575	102.08	260.81	306.69	159.15	362.46	237.98	373.89
3576	102.27	260.71	306.71	158.72	362.46	237.64	374.21
3577	102.65	260.16	306.52	157.5	362.45	236.92	374.51
3578	102.78	259.46	306.1	156.27	361.87	235.88	374.46
3579	102.97	258.75	305.56	154.89	361.64	234.79	374.41
3580	103.19	258.16	305.01	153.5	361.7	234.18	374.42
3581	103.35	257.9	303.91	152.75	361.42	232.66	373.57
3582	103.39	257.97	303.8	152.81	361.46	232.63	373.57
3583	103.54	258.24	303.78	152.81	361.88	232.64	373.58
3584	103.62	259.01	304.07	153.49	362.07	232.81	373.91
3585	103.67	260.03	304.51	154.42	363.2	233.07	374.19
3586	103.71	261.32	305.04	155.73	364.09	233.79	374.4
3587	103.7	262.74	305.67	157.49	365.66	234.88	374.55
3588	103.64	266.42	306.85	161.64	368.36	236.56	374.75
3589	103.65	268.31	307.41	163.71	370.12	238.01	375.29
3590	103.67	270.27	308.04	166.12	372.0	238.31	375.62
3591	103.71	272.12	308.6	167.98	373.86	238.84	375.93
3592	103.78	273.88	309.04	170.02	375.82	239.57	375.97
3593	103.83	275.63	309.38	171.5	377.35	239.83	376.35
3594	104.08	278.35	309.94	174.57	379.86	240.39	377.11
3595	104.23	279.37	310.43	175.44	381.21	240.86	377.67
3596	104.45	280.13	310.95	175.88	382.04	241.45	378.07
3597	104.63	280.54	311.47	176.51	382.53	241.94	378.69
3598	104.82	280.75	311.82	176.51	382.88	242.46	379.2
3599	105.0	280.81	311.98	176.52	383.06	242.44	379.4
3600	105.25	280.49	312.02	175.78	383.06	242.45	379.88
3601	105.78	279.06	311.65	173.38	382.35	241.23	379.81
3602	106.06	278.09	311.29	171.87	381.79	240.65	379.81
3603	106.33	276.81	310.93	170.25	380.59	239.84	379.8
3604	106.49	275.4	310.69	168.18	379.65	239.52	379.73
3605	106.68	273.88	310.48	166.82	378.38	239.38	379.72
3606	106.81	272.19	310.44	164.81	376.9	239.43	379.97
3607	107.21	268.97	310.78	161.08	374.48	239.51	381.21
3608	107.31	267.64	311.02	159.56	373.37	239.88	381.58
3609	107.38	266.49	311.1	158.52	372.37	239.84	381.57
3610	107.37	265.33	311.09	157.61	371.32	239.84	381.56
3611	107.3	264.05	310.99	156.02	370.09	239.68	381.57
3612	107.11	262.81	310.85	154.42	368.82	239.58	381.56
3613	106.73	260.33	310.37	152.16	366.69	239.44	381.61
3614	106.46	259.38	310.24	151.38	365.39	239.45	381.62
3615	106.06	258.55	309.98	150.86	364.36	239.45	381.45
3616	105.67	258.0	309.63	150.9	363.93	239.45	380.84
3617	105.4	257.6	309.26	150.87	363.34	239.49	380.41
3618	105.03	257.16	308.92	150.76	362.48	239.49	379.86
3619	104.36	256.38	308.54	151.56	361.61	239.82	379.11
3620	104.06	256.04	308.46	151.97	361.16	239.75	379.11
3621	103.84	255.72	308.43	152.13	360.71	239.89	379.16
3622	103.62	255.54	308.41	152.58	359.81	240.08	379.25
3623	103.45	255.4	308.34	153.0	359.99	240.44	379.22
3624	103.29	255.34	308.14	153.26	359.99	240.44	379.22
3625	102.99	254.99	307.03	153.77	359.47	240.02	377.98
3626	102.82	254.69	306.36	153.68	359.05	239.56	377.36
3627	102.83	254.16	305.73	153.02	358.55	239.24	376.63
3628	102.89	253.23	305.18	152.18	357.8	238.65	376.58
3629	102.99	252.01	304.75	150.86	356.54	238.24	376.19
3630	103.02	250.37	304.23	148.76	355.46	237.71	376.29
3631	103.14	248.55	303.53	146.57	354.05	236.57	376.23
3632	103.26	244.72	301.96	142.17	351.1	234.62	375.36
3633	103.44	242.92	301.38	139.76	349.64	233.65	375.43
3634	103.66	241.08	301.08	137.37	348.24	232.9	375.43
3635	103.84	239.6	301.1	135.73	347.01	233.0	375.68
3636	104.13	238.34	301.35	134.35	346.01	232.85	376.26
3637	104.38	237.52	301.79	133.0	345.51	232.87	376.71
3638	104.92	236.9	302.02	131.67	345.13	233.34	376.89
3639	104.99	236.98	302.04	131.64	345.13	233.13	377.04
3640	105.19	237.52	301.68	132.19	345.75	232.62	376.53
3641	105.31	238.32	301.25	132.73	346.37	232.38	375.97
3642	105.45	239.27	301.15	134.13	347.39	232.35	375.71
3643	105.6	240.22	301.2	134.76	348.42	232.36	375.67
3644	105.86	241.48	301.61	135.72	349.71	232.6	376.33
3645	105.97	242.78	302.11	137.35	351.12	233.08	376.69
3646	106.41	245.54	303.31	139.92	353.77	233.97	377.89
3647	106.61	246.77	303.78	141.17	355.03	234.25	377.96
3648	106.88	247.8	304.13	142.11	356.25	234.32	378.57
3649	107.1	248.88	304.34	142.95	357.58	234.4	378.58
3650	107.29	249.76	304.36	143.25	358.58	234.42	378.82
3651	107.54	250.8	304.42	143.86	360.05	234.1	379.23
3652	108.21	253.07	304.7	145.35	362.68	233.99	379.26
3653	108.49	254.29	304.87	146.38	364.06	234.0	379.43
3654	108.78	255.21	305.27	147.27	364.97	234.09	379.78
3655	108.97	255.97	305.69	147.86	365.81	234.18	380.09
3656	109.19	256.5	305.92	148.14	366.48	234.72	380.18
3657	109.26	256.89	305.99	148.5	366.8	234.83	380.33
3658	109.39	257.25	306.04	148.69	367.16	234.86	380.34
3659	109.38	257.28	306.04	148.69	367.26	234.95	380.35
3660	109.35	257.28	306.04	148.82	367.26	234.98	380.36
3661	109.35	257.25	306.04	148.72	367.17	234.98	380.34
3662	109.19	257.03	305.99	148.81	366.97	235.12	380.37
3663	109.14	256.58	305.95	147.94	366.54	235.12	380.39
3664	108.91	255.06	305.25	146.66	365.24	234.21	380.14
3665	108.85	254.27	304.72	145.91	364.56	233.69	380.22
3666	108.77	253.54	304.22	145.18	363.68	233.1	379.64
3667	108.8	252.94	303.74	144.66	363.37	232.63	378.98
3668	108.86	252.45	303.39	144.42	363.01	232.11	378.54
3669	109.0	252.1	303.1	144.28	362.47	231.73	378.63
3670	109.33	250.56	302.98	142.65	361.49	231.31	378.52
3671	109.52	249.46	303.18	140.97	360.93	231.07	379.44
3672	109.75	248.26	303.49	139.67	360.42	230.47	380.2
3673	110.03	247.02	303.62	137.9	359.49	230.27	380.67
3674	110.48	246.07	303.56	136.18	359.13	229.71	381.0
3675	110.86	245.3	303.35	135.13	358.54	229.28	381.0
3676	111.74	243.99	303.05	132.88	358.06	228.73	381.01
3677	112.21	243.4	302.97	131.86	358.06	228.51	380.99
3678	112.66	242.72	302.75	130.44	357.65	228.02	381.17
3679	113.19	241.72	302.44	129.01	357.21	227.17	381.3
3680	113.68	240.55	301.87	127.13	356.52	226.61	381.23
3681	114.26	239.1	301.13	125.04	355.69	225.01	381.27
3682	115.24	235.59	299.6	119.8	354.21	222.66	381.25
3683	115.85	233.51	299.04	116.82	352.85	221.01	381.23
3684	116.37	231.29	298.52	114.07	351.18	220.39	381.47
3685	116.86	229.01	298.2	111.38	349.47	219.54	381.67
3686	117.26	226.66	298.05	108.04	347.65	219.09	382.19
3687	117.68	224.26	298.12	105.03	346.02	219.22	382.83
3688	118.71	219.62	298.63	98.85	342.41	219.0	383.7
3689	119.02	217.55	298.74	96.68	340.52	218.94	383.92
3690	119.3	215.55	298.89	94.24	338.67	218.87	384.51
3691	119.5	213.81	299.0	92.41	337.14	218.74	384.68
3692	119.63	212.25	299.27	90.6	335.38	218.71	385.6
3693	119.72	210.83	299.58	89.15	334.27	218.94	386.08
3694	119.72	209.5	300.05	87.88	333.12	219.42	386.24
3695	119.55	206.52	301.17	85.12	329.97	220.53	387.67
3696	119.34	204.67	301.35	83.67	328.07	221.1	387.9
3697	119.2	202.63	301.39	82.17	326.25	221.25	387.92
3698	119.06	200.31	301.19	80.43	324.07	221.23	388.05
3699	118.91	197.74	300.33	78.41	320.96	220.61	387.18
3700	118.8	194.77	299.56	76.07	318.42	219.76	387.21
3701	118.71	191.46	298.89	73.25	315.18	218.44	386.99
3702	118.66	184.34	297.78	66.7	308.82	216.52	387.34
3703	118.69	180.5	297.7	63.01	305.57	215.95	387.34
3704	118.87	176.6	297.47	59.14	301.78	214.98	387.89
3705	119.1	172.76	297.0	55.13	298.54	214.06	387.96
3706	119.46	169.16	296.47	50.35	295.84	211.86	387.82
3707	119.74	165.94	295.91	46.44	293.12	211.87	388.62
3708	120.2	163.34	295.54	42.77	291.35	210.33	388.66
3709	120.81	159.42	295.15	36.94	287.88	209.33	389.41
3710	121.06	158.08	295.47	34.89	286.75	209.25	390.12
3711	121.26	157.08	295.93	33.33	286.16	209.29	390.64
3712	121.35	156.26	296.35	32.24	285.83	209.55	391.39
3713	121.27	155.57	296.8	31.39	285.0	209.77	391.56
3714	121.14	155.23	297.28	31.06	284.53	209.62	392.12
3715	121.06	155.2	297.73	30.92	284.54	210.15	392.8
3716	120.59	156.13	299.48	33.11	284.97	212.15	394.4
3717	120.44	156.89	300.76	34.42	285.24	213.72	395.06
3718	120.3	157.78	302.14	35.86	285.61	215.29	396.32
3719	119.96	158.54	303.47	37.22	286.13	216.88	396.92
3720	119.68	159.21	304.83	38.84	286.39	218.39	398.17
3721	119.4	159.74	305.63	39.97	286.64	219.37	398.9
3722	118.71	160.62	306.42	41.97	286.78	220.27	399.26
3723	118.49	160.66	306.35	42.67	286.78	220.29	399.25
3724	118.08	160.32	306.09	42.39	286.38	219.86	399.28
3725	117.75	159.68	305.64	41.62	285.71	219.25	399.29
3726	117.42	159.05	304.95	41.47	285.24	218.44	398.81
3727	117.13	158.67	304.03	41.23	284.7	217.51	397.78
3728	117.02	158.66	303.2	41.02	284.63	217.16	396.99
3729	116.68	159.68	301.6	42.66	285.52	215.41	395.14
3730	116.62	160.75	300.75	43.49	286.78	214.65	393.85
3731	116.66	162.33	299.4	44.98	288.22	213.4	392.95
3732	116.66	164.46	297.82	46.47	290.68	211.62	391.48
3733	116.57	167.2	296.58	48.78	293.33	210.81	389.91
3734	116.59	170.46	295.85	51.31	296.61	209.41	388.6
3735	116.55	177.75	295.42	58.44	303.36	209.36	386.77
3736	116.56	181.58	295.52	62.11	307.22	210.65	386.91
3737	116.41	185.25	295.71	65.94	310.09	211.05	386.76
3738	116.25	188.77	295.91	69.26	313.41	211.61	386.62
3739	116.03	192.28	296.16	73.05	316.8	212.24	386.67
3740	115.88	196.01	296.22	76.9	320.32	212.07	386.7
3741	115.45	203.89	296.54	85.25	326.81	213.53	384.75
3742	115.26	207.55	296.57	89.28	329.75	213.93	384.47
3743	115.1	210.9	296.56	93.34	332.85	214.09	383.97
3744	115.06	213.82	296.56	96.66	335.71	213.99	383.75
3745	114.91	216.42	296.43	99.04	338.23	213.93	383.43
3746	114.8	218.87	295.99	101.6	340.5	213.16	382.78
3747	114.75	220.98	295.18	103.77	342.63	212.85	381.75
3748	114.96	224.46	292.93	107.04	346.37	210.31	379.74
3749	115.11	225.85	291.22	108.55	347.92	208.56	377.89
3750	115.3	226.96	289.63	109.36	349.26	206.49	377.05
3751	115.56	228.06	288.39	110.36	350.85	204.61	375.65
3752	115.81	228.98	287.19	110.77	351.98	202.7	374.64
3753	115.96	229.74	286.23	110.87	353.12	202.35	373.89
3754	116.2	231.39	283.6	111.63	354.99	199.17	371.63
3755	116.3	232.31	281.77	111.83	356.14	197.37	370.13
3756	116.44	233.26	280.11	112.57	357.19	195.73	368.55
3757	116.49	234.18	278.55	113.13	358.26	194.55	366.99
3758	116.41	235.07	277.18	114.35	358.58	193.21	365.46
3759	116.34	236.04	276.59	115.56	359.77	192.76	365.0
3760	116.25	236.68	276.31	116.45	360.44	192.74	364.61
3761	116.3	237.75	276.97	117.79	361.3	193.67	364.58
3762	116.35	238.29	277.63	118.72	361.37	194.22	365.35
3763	116.41	238.9	278.18	119.36	361.98	195.17	365.62
3764	116.45	239.48	278.85	119.92	362.74	195.72	366.06
3765	116.56	240.06	279.59	120.92	363.54	196.23	366.63
3766	116.61	240.78	280.36	121.47	364.29	196.69	367.8
3767	116.69	241.79	280.92	122.46	365.41	197.47	367.98
3768	116.79	243.13	281.14	123.69	366.39	197.74	368.0
3769	117.0	246.24	281.49	127.37	369.25	198.93	367.56
3770	117.1	247.7	281.8	128.49	370.49	199.58	367.46
3771	117.29	248.93	282.41	130.49	371.14	200.21	367.57
3772	117.44	249.93	283.21	131.34	372.25	201.23	368.34
3773	117.64	250.67	284.13	132.03	373.48	201.92	369.32
3774	117.81	251.4	284.72	132.2	373.65	202.4	370.47
3775	118.12	253.18	284.79	133.65	375.69	203.06	369.7
3776	118.43	254.16	284.42	134.62	377.01	202.47	369.29
3777	118.6	254.86	283.91	134.89	377.7	201.98	368.75
3778	118.82	255.37	283.29	134.79	378.31	201.18	368.19
3779	118.93	255.83	282.7	134.8	378.88	200.29	367.85
3780	119.02	256.12	282.32	134.74	379.5	200.07	367.6
3781	119.02	256.16	282.26	134.9	379.42	199.69	367.73
3782	118.99	256.08	282.51	134.92	379.26	200.05	367.99
3783	118.91	255.99	282.62	134.97	379.42	200.26	367.91
3784	118.85	255.91	282.63	135.05	378.74	200.21	368.03
3785	118.76	255.89	282.62	134.94	378.75	200.2	367.79
3786	118.6	255.97	282.48	135.51	378.83	200.2	367.64
3787	118.21	256.87	282.17	137.04	379.1	200.77	366.88
3788	118.08	257.46	282.07	138.07	379.87	200.77	366.41
3789	118.01	257.93	282.02	139.12	379.78	200.78	366.42
3790	118.01	258.37	282.08	139.77	380.18	200.97	366.36
3791	117.94	258.76	282.19	140.44	380.64	201.16	366.31
3792	117.99	259.01	282.38	140.89	381.22	201.46	366.34
3793	118.09	259.33	283.02	141.45	381.09	202.31	367.0
3794	118.18	259.44	283.5	141.45	381.13	202.83	367.36
3795	118.21	259.54	284.04	141.44	381.14	203.33	367.71
3796	118.35	259.67	284.56	141.46	381.44	204.23	368.33
3797	118.45	259.8	285.17	141.55	381.66	204.29	368.84
3798	118.52	260.02	285.74	141.46	381.56	204.79	369.43
3799	118.6	260.39	286.24	141.4	381.94	205.53	369.93
3800	118.68	261.73	287.12	142.63	383.1	206.61	370.37
3801	118.69	262.52	287.5	143.42	383.58	207.4	370.16
3802	118.74	263.15	287.9	143.86	384.08	207.52	370.07
3803	118.79	263.69	288.34	144.14	384.41	208.17	370.71
3804	118.87	263.99	288.51	144.56	385.22	208.18	371.02
3805	118.95	264.16	288.55	145.04	385.45	208.17	371.35
3806	119.37	264.26	288.25	145.21	385.97	207.23	371.35
3807	119.64	264.05	287.83	145.24	385.79	206.86	370.72
3808	120.13	263.36	287.26	144.34	385.71	206.12	370.8
3809	120.48	262.24	286.69	143.07	384.99	205.41	370.47
3810	120.95	260.75	286.07	140.94	384.14	204.37	370.36
3811	121.47	258.99	285.4	138.66	383.21	202.69	370.4
3812	122.63	255.13	283.91	132.93	380.62	200.62	370.49
3813	123.17	253.33	283.49	130.48	379.73	200.06	370.68
3814	123.82	251.64	283.18	127.96	378.59	199.48	371.05
3815	124.42	250.29	283.08	125.56	377.83	199.26	371.42
3816	125.13	249.42	283.2	124.03	377.5	199.1	371.84
3817	125.87	248.88	283.49	122.87	377.48	199.29	372.32
3818	126.65	248.56	284.09	121.8	377.5	200.02	373.19
3819	128.02	247.6	285.77	119.18	377.66	200.67	375.52
3820	128.65	246.81	286.54	117.79	377.56	201.6	376.95
3821	129.19	245.76	287.18	115.67	377.48	201.44	377.67
3822	129.69	244.46	287.52	113.69	376.51	201.72	378.51
3823	130.13	243.17	287.55	111.97	375.64	201.71	378.81
3824	130.55	241.77	287.28	110.58	374.64	201.54	378.81
3825	130.86	240.4	286.61	108.75	373.69	200.49	378.42
3826	131.05	239.27	285.73	107.58	372.71	199.61	377.85
3827	131.58	237.77	284.03	105.34	371.95	197.43	376.95
3828	131.87	237.51	283.63	104.62	372.0	196.9	376.59
3829	132.08	237.34	283.54	104.25	371.98	196.5	376.73
3830	132.35	237.02	283.63	103.5	371.98	196.5	377.25
3831	132.57	236.76	283.66	103.13	371.98	196.08	377.7
3832	132.9	236.53	283.43	102.73	371.98	195.34	377.7
3833	133.41	235.74	282.6	101.07	371.96	194.03	377.74
3834	133.7	235.29	282.3	100.32	371.9	193.99	377.66
3835	134.09	234.71	281.91	99.32	371.86	193.25	377.55
3836	134.48	234.05	281.46	98.59	371.67	192.7	377.33
3837	134.89	233.21	281.13	97.11	371.21	192.31	377.33
3838	135.37	232.17	280.77	95.6	370.78	191.45	377.32
3839	136.48	229.74	279.71	91.43	369.71	189.44	377.78
3840	137.14	228.65	279.21	89.27	369.49	188.46	377.65
3841	137.88	227.78	278.73	87.11	369.53	187.44	377.73
3842	138.58	227.27	278.47	85.31	369.87	186.64	378.36
3843	139.36	227.24	278.29	84.05	370.4	185.78	378.94
3844	140.31	227.8	278.3	83.35	371.61	185.21	379.47
3845	142.06	229.87	278.91	83.26	374.79	184.89	380.46
3846	142.87	231.14	279.11	83.27	376.49	184.62	380.84
3847	143.53	232.29	279.17	83.31	378.1	184.37	381.15
3848	144.13	233.2	278.97	83.38	379.56	183.92	381.15
3849	144.59	233.91	278.65	83.43	380.76	183.23	381.62
3850	145.03	234.42	278.46	83.17	381.69	182.76	381.43
3851	145.4	234.79	278.28	83.24	382.43	182.62	381.52
3852	145.71	234.94	278.07	83.27	383.04	182.47	381.5
3853	146.34	234.67	276.9	82.25	383.22	181.4	380.72
3854	146.62	233.9	276.0	81.0	382.7	180.38	380.28
3855	146.97	232.9	274.66	79.5	382.43	178.71	379.55
3856	147.41	231.75	273.18	77.77	382.01	176.92	378.73
3857	147.69	230.58	271.85	76.55	381.35	175.0	378.05
3858	148.13	229.47	270.82	75.02	380.85	173.34	377.59
3859	149.09	228.02	270.14	72.64	380.65	172.26	377.8
3860	149.59	227.92	270.28	71.9	380.87	172.0	378.32
3861	150.23	228.67	270.54	71.73	382.17	172.0	378.66
3862	150.69	230.11	271.02	72.28	383.48	172.31	379.17
3863	151.14	232.08	271.8	73.42	385.49	172.64	379.6
3864	151.54	234.5	272.75	75.38	387.9	173.9	380.52
3865	151.75	237.41	273.81	77.75	390.28	174.87	380.83
3866	151.82	244.23	275.91	84.17	396.08	177.68	381.53
3867	151.62	247.79	277.43	88.24	399.37	179.64	381.63
3868	151.43	251.33	279.02	92.25	402.49	181.69	382.41
3869	151.11	254.78	280.44	96.49	405.69	183.67	382.71
3870	150.79	258.04	281.55	100.52	408.84	185.64	382.83
3871	150.4	260.67	282.5	104.41	411.38	187.16	383.47
3872	150.18	262.79	283.57	107.24	413.48	188.86	383.8
3873	149.87	266.13	285.85	112.04	416.58	191.94	385.49
3874	149.88	267.3	287.08	113.5	417.78	193.48	385.87
3875	149.91	267.91	287.84	114.5	418.91	195.08	386.69
3876	150.05	267.88	288.06	114.68	419.22	195.48	386.95
3877	150.28	267.2	287.57	114.06	418.8	194.75	386.87
3878	150.55	265.83	286.49	112.64	417.58	193.49	386.29
3879	150.77	263.98	285.1	109.92	415.68	191.81	385.12
3880	151.57	259.78	281.69	103.68	412.21	187.42	383.6
3881	152.05	258.16	279.97	101.01	411.12	185.39	383.09
3882	152.64	257.13	278.52	98.78	410.76	183.4	382.1
3883	153.29	256.65	277.44	96.78	410.75	181.7	381.19
3884	153.8	256.73	276.65	95.98	411.23	180.45	380.82
3885	154.33	257.77	276.13	95.79	413.04	179.4	380.56
3886	154.85	259.62	275.92	96.6	415.39	178.7	380.44
3887	155.81	266.24	276.24	101.32	422.72	177.84	380.78
3889	156.41	276.76	277.02	110.57	433.46	177.95	381.5
3890	156.56	283.8	277.53	117.6	440.75	178.2	381.35
3891	156.64	291.79	278.17	125.73	449.41	178.24	381.21
3892	156.59	300.19	278.81	134.67	457.79	179.53	381.27
3893	156.26	308.66	279.92	143.94	465.93	180.18	381.4
3894	156.25	324.81	281.74	161.67	481.66	182.79	383.33
3895	156.05	332.44	282.91	169.74	488.79	184.51	384.14
3896	155.9	339.77	283.98	177.66	495.83	184.99	385.72
3897	155.56	346.98	284.67	186.13	502.7	186.49	386.09
3898	155.05	353.94	285.27	193.56	509.1	187.49	387.05
3899	154.45	360.29	286.41	201.28	514.49	188.25	388.12
3900	153.84	366.11	287.97	208.19	519.52	190.54	390.01
3901	152.41	375.57	291.59	220.0	527.47	195.08	393.64
3902	151.72	379.17	293.68	224.97	530.63	197.55	395.65
3903	150.8	382.26	295.51	229.14	533.42	200.73	397.64
3904	149.9	384.71	297.0	232.71	535.42	202.92	399.38
3905	148.89	386.68	298.22	235.66	536.55	205.01	399.61
3906	147.86	388.15	299.14	238.29	537.86	207.38	399.97
3907	146.89	389.09	299.91	239.89	538.09	209.08	400.33
3908	145.23	390.85	301.56	244.1	538.37	211.53	401.33
3909	144.43	391.64	302.61	245.86	538.64	213.03	401.55
3910	143.89	392.03	303.73	246.62	538.47	213.47	403.07
3911	143.51	391.37	305.04	246.4	537.48	214.32	403.87
3912	143.21	389.5	306.44	244.67	535.45	215.39	405.51
3913	143.0	386.13	307.9	242.01	531.75	216.41	406.21
3914	142.94	381.14	309.16	237.63	526.65	217.58	406.39
3915	142.97	367.01	309.89	224.25	512.92	219.36	404.84
3916	142.86	358.6	309.47	215.58	504.05	219.36	403.27
3917	142.84	349.61	308.73	206.56	494.61	219.59	402.1
3918	142.65	340.39	308.19	197.0	486.11	219.49	400.82
3919	142.56	330.96	308.12	187.78	476.34	219.58	401.07
3920	142.52	321.48	308.4	178.43	467.07	219.58	400.47
3921	141.79	303.58	309.34	160.97	449.0	221.51	400.58
3922	141.49	294.7	309.32	152.24	438.93	221.28	400.58
3923	141.04	286.3	309.79	144.48	430.45	222.33	401.03
3924	140.59	278.19	310.37	136.53	421.69	223.57	401.51
3925	140.03	270.74	310.99	129.49	413.31	224.41	402.01
3926	139.4	263.85	311.21	123.62	405.3	225.32	402.6
3927	138.85	257.73	311.3	118.05	398.38	225.41	402.6
3928	137.51	247.08	311.9	108.59	385.75	225.84	403.61
3929	136.76	242.56	312.36	104.54	380.08	225.83	404.04
3930	136.21	238.87	313.23	101.48	375.69	226.42	405.51
3931	135.51	236.25	314.17	99.45	372.07	227.03	406.33
3932	134.86	234.72	315.1	98.14	369.68	227.41	407.22
3933	134.24	234.12	316.19	98.45	368.4	228.84	407.59
3934	133.7	234.3	317.41	99.23	367.88	229.52	408.27
3935	132.45	235.96	320.12	102.33	368.4	232.35	410.33
3936	131.82	237.32	321.85	104.63	368.8	234.05	411.49
3937	131.23	238.99	323.72	107.05	369.82	235.9	412.25
3938	130.56	240.86	325.79	109.97	370.84	238.16	413.87
3939	129.86	243.09	327.88	113.11	372.53	240.53	415.0
3940	129.23	245.37	329.7	116.35	374.01	242.52	415.5
3941	128.44	247.66	331.09	119.68	375.54	244.59	416.02
3942	127.15	251.14	332.89	124.62	377.95	247.44	416.61
3943	126.43	252.29	333.28	126.99	377.87	248.48	416.31
3944	125.78	252.77	333.53	128.41	377.9	249.32	416.19
3945	125.13	252.58	333.66	128.75	377.46	249.63	415.8
3946	124.37	251.79	333.82	128.89	376.21	250.28	415.64
3947	123.7	250.74	333.86	128.66	374.67	251.01	415.62
3948	123.12	249.64	333.62	128.11	373.09	250.97	414.93
3949	121.91	247.33	332.57	127.07	370.03	250.26	413.84
3950	121.31	246.16	332.13	126.62	368.51	250.12	413.44
3951	120.77	245.16	331.61	126.1	366.99	249.49	412.91
3952	120.2	244.13	331.23	125.54	365.42	249.62	412.35
3953	119.73	243.35	331.01	125.13	364.44	249.61	411.86
3954	119.23	242.83	331.01	125.14	363.42	249.8	411.62
3955	118.78	242.54	331.16	125.15	362.74	250.39	411.36
3956	117.87	242.97	331.75	126.54	362.11	251.49	411.17
3957	117.47	243.67	332.09	127.88	362.44	252.52	410.94
3958	117.02	244.45	332.44	129.18	362.8	253.35	410.8
3959	116.67	245.12	332.66	130.1	362.48	254.02	410.74
3960	116.3	245.38	332.75	131.03	362.5	254.61	410.43
3961	116.06	245.33	332.71	131.22	361.74	254.59	410.21
3962	115.18	243.83	332.12	130.73	359.79	254.56	409.42
3963	114.91	242.51	331.65	129.84	358.4	253.88	409.02
3964	114.63	240.97	331.1	128.55	357.07	253.49	408.69
3965	114.37	239.16	330.55	126.85	355.0	252.97	408.19
3966	114.15	237.26	330.02	125.47	352.98	252.39	408.01
3967	113.98	235.45	329.61	123.96	351.45	251.69	408.13
3968	113.7	232.43	328.84	120.93	348.27	251.17	406.83
3969	113.64	231.25	328.23	119.2	347.33	250.36	406.37
3970	113.63	230.15	327.62	118.36	346.31	249.63	405.88
3971	113.62	229.1	327.17	117.11	345.47	249.16	405.72
3972	113.61	228.28	326.87	115.78	344.28	248.41	405.63
3973	113.65	227.87	326.77	115.3	344.2	248.03	405.61
