328,139.539,104.999,91.950,187.805
329,139.402,105.066,92.064,187.776
330,138.972,104.897,92.077,187.623
331,139.141,105.327,92.486,187.754
332,139.528,105.753,92.850,187.921
333,140.097,106.369,93.278,188.177
334,140.289,106.824,93.563,188.290
335,140.441,107.035,93.735,188.334
336,139.873,106.731,93.625,188.118
337,139.354,106.620,93.647,187.941
338,138.404,106.126,93.558,187.637
339,137.899,105.970,93.606,187.501
340,137.164,105.665,93.531,187.277
341,137.444,105.958,93.772,187.382
342,137.634,106.013,93.915,187.411
343,138.472,106.574,94.274,187.660
344,138.833,106.893,94.477,187.797
345,139.128,107.111,94.629,187.883
346,138.697,106.841,94.482,187.704
347,138.486,106.654,94.423,187.624
348,137.025,106.062,94.133,187.106
349,136.937,106.078,94.154,187.083
350,136.586,105.954,94.181,186.981
351,136.815,106.215,94.387,187.061
352,136.754,106.304,94.451,187.059
353,137.012,106.502,94.576,187.141
354,136.790,106.307,94.465,187.054
355,137.033,106.403,94.494,187.118
356,136.535,105.921,94.141,186.896
357,136.057,105.739,93.968,186.754
358,134.981,105.129,93.577,186.417
359,134.155,104.560,93.196,186.119
360,133.167,103.769,92.797,185.743
361,132.409,103.262,92.510,185.433
362,131.591,102.884,92.243,185.073
363,130.892,102.665,92.177,184.850
364,130.487,102.351,91.993,184.680
365,130.472,102.355,92.069,184.677
366,129.905,102.154,91.940,184.497
367,129.351,102.108,91.928,184.351
368,128.481,101.812,91.711,184.104
369,127.994,101.668,91.571,183.983
370,127.513,101.403,91.397,183.836
371,127.237,101.347,91.421,183.781
372,126.846,101.191,91.312,183.633
373,126.898,101.203,91.317,183.635
374,126.571,101.092,91.258,183.538
375,126.750,101.209,91.368,183.601
376,126.604,101.122,91.308,183.529
377,126.421,101.047,91.174,183.455
378,125.844,100.780,90.974,183.214
379,125.817,100.680,90.888,183.215
380,125.143,100.293,90.603,183.003
381,124.980,100.193,90.445,182.908
382,124.426,99.921,90.220,182.684
383,123.950,99.816,90.075,182.568
384,123.140,99.412,89.808,182.204
385,122.815,99.252,89.601,182.056
386,122.349,99.039,89.435,181.883
387,122.044,98.869,89.276,181.771
388,121.542,98.509,88.981,181.560
389,121.311,98.442,88.899,181.474
390,120.694,98.131,88.644,181.223
391,120.656,98.145,88.630,181.208
392,120.234,97.935,88.455,181.063
393,120.441,98.127,88.550,181.143
394,120.129,98.066,88.472,181.041
395,120.224,98.186,88.489,181.080
396,120.006,98.060,88.424,181.003
397,120.426,98.184,88.518,181.127
398,120.355,98.209,88.541,181.124
399,120.622,98.400,88.668,181.255
400,120.342,98.267,88.574,181.161
401,120.723,98.521,88.726,181.323
402,120.776,98.610,88.808,181.387
403,121.137,98.794,88.944,181.531
404,121.239,98.901,89.021,181.635
405,121.979,99.238,89.205,181.900
406,122.316,99.418,89.353,182.016
407,123.436,100.015,89.744,182.453
408,123.665,99.954,89.740,182.502
409,124.169,100.267,89.909,182.682
410,124.172,100.224,89.876,182.662
411,124.243,100.302,89.903,182.701
412,124.092,100.212,89.854,182.644
413,124.113,100.302,89.872,182.711
414,123.915,100.199,89.790,182.635
415,123.963,100.335,89.884,182.697
416,123.802,100.247,89.839,182.624
417,124.036,100.438,90.003,182.731
418,124.137,100.590,90.149,182.792
419,124.433,100.859,90.360,182.939
420,124.420,100.891,90.379,182.950
421,125.037,101.298,90.663,183.197
422,125.329,101.606,90.887,183.345
423,125.861,101.976,91.195,183.581
424,126.142,102.257,91.408,183.730
425,127.244,102.806,91.834,184.133
426,127.590,103.048,92.002,184.306
427,128.054,103.343,92.200,184.501
428,128.256,103.379,92.310,184.560
429,128.869,103.691,92.479,184.807
430,129.249,103.806,92.609,184.940
431,129.549,104.052,92.728,185.054
432,129.541,104.112,92.768,185.060
433,130.279,104.501,93.120,185.293
434,130.335,104.704,93.318,185.370
435,130.883,104.998,93.573,185.552
436,130.949,105.075,93.677,185.585
437,132.156,105.650,94.133,186.012
438,132.605,105.883,94.332,186.175
