frame	cX	cY	area	minI	maxI	meanI	video	cluster	glare	camera	tank	cXtank
1.676143116687632	0.6435268485606168	-1.321755115656639	-0.4459372917702877	0.0	250.0	222.8414634146341	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6762257311379394	-0.8799116956779441	-2.46021494066813	-0.5060740814424336	201.0	255.0	230.53333333333336	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6762257311379394	-0.8823596419193559	-2.244051682754556	0.173934232542601	201.0	255.0	230.75	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6762257311379394	0.6639264005723812	-2.2008190311718416	-0.3395414331195679	0.0	255.0	236.8020833333333	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6762257311379394	0.6598464901700283	-1.977450331327815	0.1230492566661699	201.0	255.0	234.2913907284768	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6762257311379394	-0.9141829430577082	-1.5667401412920232	-0.6957362642545861	201.0	255.0	227.64705882352945	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6762257311379394	0.6418948843996757	-1.3145496737261866	-0.5245777090338631	201.0	255.0	226.0945945945946	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6763083455882466	-0.8799116956779441	-2.467420382598583	-0.5060740814424336	202.0	255.0	230.42857142857144	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6763083455882466	-0.8823596419193559	-2.236846240824104	0.2803300911933208	201.0	255.0	233.4036144578313	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6763083455882466	0.6639264005723812	-2.2008190311718416	-0.3858005020981417	0.0	255.0	236.7472527472528	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6763083455882466	0.6590305080895577	-1.977450331327815	0.1554306049511715	201.0	255.0	232.96774193548387	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6763083455882466	-0.9149989251381788	-1.5739455832224758	-0.6124699400931534	201.0	255.0	234.7049180327869	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6763083455882466	0.6418948843996757	-1.321755115656639	-0.4875704538510041	0.0	255.0	228.20987654320987	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.676390960038554	-0.8807276777584147	-2.46021494066813	-0.6217217538888681	202.0	255.0	228.65079365079364	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.676390960038554	-0.8823596419193559	-2.244051682754556	0.0952938152790256	201.0	255.0	239.03424657534245	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.676390960038554	0.6639264005723812	-2.2080244731022938	-0.4875704538510041	201.0	255.0	235.66666666666663	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.676390960038554	0.6590305080895577	-1.970244889397362	0.1323010704618846	201.0	255.0	233.67549668874173	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.676390960038554	-0.9149989251381788	-1.5739455832224758	-0.5893404056038665	201.0	255.0	236.484375	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.676390960038554	0.6427108664801462	-1.3289605575870915	-0.5800885918081516	201.0	255.0	228.0909090909091	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6764735744888617	-0.8807276777584147	-2.467420382598583	-0.7003621711524436	201.0	255.0	223.0	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6764735744888617	-0.8831756239998264	-2.244051682754556	0.2294451153168896	201.0	255.0	239.6149068322981	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6764735744888617	0.6631104184919105	-2.2080244731022938	-0.4690668262595746	0.0	255.0	234.6375	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6764735744888617	0.6598464901700283	-1.977450331327815	-0.0943683675331269	201.0	255.0	234.9354838709677	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6764735744888617	-0.9141829430577082	-1.5667401412920232	-0.4829445469531467	201.0	255.0	236.25	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6764735744888617	0.6418948843996757	-1.336165999517544	-0.6587290090717272	201.0	255.0	228.1428571428572	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6765561889391687	-0.8799116956779441	-2.46021494066813	-0.8437652849860223	201.0	244.0	220.03030303030303	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6765561889391687	-0.8831756239998264	-2.244051682754556	0.0259052118111649	201.0	255.0	239.0729927007299	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6765561889391687	0.6631104184919105	-2.2080244731022938	-0.644851288378155	201.0	231.0	215.0344827586207	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6765561889391687	0.6590305080895577	-1.977450331327815	0.0629124669940239	201.0	255.0	238.92307692307693	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6765561889391687	-0.9149989251381788	-1.5811510251529282	-0.4875704538510041	203.0	255.0	237.525	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6765561889391687	0.6427108664801462	-1.3289605575870915	-0.7327435194374452	202.0	255.0	230.53191489361703	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.676638803389476	-0.8815436598388853	-2.467420382598583	-0.9224057022495976	202.0	230.0	210.64	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.676638803389476	-0.883991606080297	-2.2296407988936515	-0.1267497158181285	201.0	255.0	239.3083333333333	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.676638803389476	0.6639264005723812	-2.2080244731022938	-0.6772326366631567	203.0	237.0	218.48148148148147	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.676638803389476	0.6590305080895577	-1.977450331327815	0.099919722176883	201.0	255.0	241.1258278145696	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.676638803389476	-0.9149989251381788	-1.5739455832224758	-0.4875704538510041	201.0	255.0	237.325	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.676638803389476	0.6418948843996757	-1.3289605575870915	-0.6679808228674419	201.0	255.0	229.42857142857144	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6767214178397836	-0.8807276777584147	-2.46021494066813	-0.6864844504588714	201.0	252.0	222.2678571428572	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6767214178397836	-0.8848075881607675	-2.236846240824104	-0.0666129261459826	201.0	255.0	237.35433070866145	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6767214178397836	0.6631104184919105	-2.2008190311718416	-0.5800885918081516	201.0	250.0	222.8333333333333	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6767214178397836	0.6590305080895577	-1.977450331327815	0.0814160945854535	201.0	255.0	241.0065789473684	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6767214178397836	-0.9141829430577082	-1.5811510251529282	-0.8252616573945928	202.0	235.0	215.9722222222222	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6767214178397836	0.6418948843996757	-1.3289605575870915	-0.6124699400931534	202.0	255.0	231.125	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.676804032290091	-0.8807276777584147	-2.467420382598583	-0.5754626849102943	201.0	255.0	234.6764705882353	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.676804032290091	-0.883991606080297	-2.236846240824104	-0.0064761364738366	0.0	255.0	227.1176470588236	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.676804032290091	0.6631104184919105	-2.2080244731022938	-0.7882544022117337	201.0	255.0	232.9268292682927	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.676804032290091	0.6573985439286165	-1.970244889397362	-0.0758647399416973	201.0	255.0	229.584	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.676804032290091	-0.9158149072186492	-1.5811510251529282	-0.7234917056417304	201.0	251.0	224.8125	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.676804032290091	0.6418948843996757	-1.3289605575870915	-0.5708367780124369	201.0	255.0	233.98507462686567	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6768866467403982	-0.8815436598388853	-2.467420382598583	-0.5338295228295779	202.0	255.0	234.15068493150685	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6768866467403982	-0.883991606080297	-2.236846240824104	-0.108246088226699	201.0	255.0	231.859375	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6768866467403982	0.6622944364114399	-2.2008190311718416	-0.9177797953517404	201.0	217.0	208.43478260869568	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6768866467403982	0.656582561848146	-1.977450331327815	0.1323010704618846	201.0	255.0	229.04	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6768866467403982	-0.9158149072186492	-1.5811510251529282	-0.7651248677224468	202.0	251.0	222.3255813953488	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6768866467403982	0.6402629202387345	-1.336165999517544	-0.8391393780881649	201.0	225.0	211.45714285714288	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6769692611907057	-0.8823596419193559	-2.46021494066813	-0.6170958469910107	202.0	255.0	234.1746031746032	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6769692611907057	-0.8848075881607675	-2.236846240824104	-0.0064761364738366	201.0	255.0	234.16783216783216	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6769692611907057	0.6631104184919105	-2.2080244731022938	-0.7604989608245895	201.0	253.0	222.8913043478261	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6769692611907057	0.6573985439286165	-1.977450331327815	0.0582865600961666	201.0	255.0	234.62857142857143	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6769692611907057	-0.91663088929912	-1.5883564670833807	-0.8067580298031632	201.0	252.0	222.1315789473684	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6769692611907057	0.6410789023192051	-1.3289605575870915	-0.5615849642167222	202.0	255.0	228.20289855072463	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.677051875641013	-0.8823596419193559	-2.467420382598583	-0.4829445469531467	201.0	255.0	232.00000000000003	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.677051875641013	-0.8848075881607675	-2.236846240824104	0.0675383738918813	201.0	255.0	235.30718954248368	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.677051875641013	0.6631104184919105	-2.2080244731022938	-0.7419953332331599	201.0	247.0	222.3125	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.677051875641013	0.6573985439286165	-1.977450331327815	0.2664523704997487	201.0	255.0	237.6787878787879	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.677051875641013	-0.9158149072186492	-1.5739455832224758	-0.6864844504588714	202.0	255.0	227.9056603773585	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.677051875641013	0.6410789023192051	-1.336165999517544	-0.7419953332331599	201.0	250.0	225.6808510638297	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6771344900913203	-0.8823596419193559	-2.467420382598583	-0.5847144987060091	204.0	255.0	233.7878787878788	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6771344900913203	-0.883991606080297	-2.236846240824104	0.0490347463004518	201.0	255.0	234.72916666666663	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6771344900913203	0.6631104184919105	-2.2080244731022938	-0.681858543561014	202.0	255.0	228.86792452830187	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6771344900913203	0.6582145260090871	-1.977450331327815	0.1785601394404584	201.0	255.0	238.5032258064516	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6771344900913203	-0.9158149072186492	-1.5883564670833807	-0.54770724352315	201.0	255.0	235.90410958904107	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6771344900913203	0.6410789023192051	-1.336165999517544	-0.7003621711524436	201.0	255.0	230.9811320754717	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6772171045416278	-0.8807276777584147	-2.46021494066813	-0.8715207263731666	201.0	223.0	213.1935483870968	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6772171045416278	-0.8848075881607675	-2.2296407988936515	-0.1221238089202711	201.0	255.0	232.3223140495868	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6772171045416278	0.6631104184919105	-2.2080244731022938	-0.6911103573567288	201.0	255.0	225.7735849056604	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6772171045416278	0.656582561848146	-1.977450331327815	0.2155673946233175	201.0	255.0	241.9125	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6772171045416278	-0.9149989251381788	-1.5811510251529282	-0.7373694263353026	203.0	255.0	237.08695652173915	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6772171045416278	0.6418948843996757	-1.3289605575870915	-0.8067580298031632	201.0	255.0	233.92105263157893	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6772997189919352	-0.8815436598388853	-2.445804056807226	-0.7142398918460157	201.0	224.0	211.7037037037037	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6772997189919352	-0.883991606080297	-2.2296407988936515	0.1508046980533141	201.0	255.0	233.1176470588236	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6772997189919352	0.6639264005723812	-2.2080244731022938	-0.8946502608624535	201.0	240.0	216.6923076923077	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6772997189919352	0.656582561848146	-1.977450331327815	0.0675383738918813	202.0	255.0	240.8951048951049	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6772997189919352	-0.9158149072186492	-1.5883564670833807	-0.7512471470288747	201.0	244.0	221.1777777777777	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6772997189919352	0.6410789023192051	-1.336165999517544	-0.7281176125395878	203.0	255.0	235.3125	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6773823334422424	-0.8815436598388853	-2.46021494066813	-0.7836284953138763	201.0	255.0	229.3095238095238	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6773823334422424	-0.883991606080297	-2.236846240824104	0.0675383738918813	201.0	255.0	237.48591549295776	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6773823334422424	0.6614784543309694	-2.2008190311718416	-0.7743766815181616	201.0	255.0	228.3333333333333	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6773823334422424	0.6557665797676754	-1.977450331327815	0.136926977359742	201.0	255.0	240.47333333333336	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6773823334422424	-0.9149989251381788	-1.5883564670833807	-0.7466212401310173	201.0	255.0	225.5652173913044	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6773823334422424	0.6418948843996757	-1.336165999517544	-0.6679808228674419	202.0	255.0	235.6428571428572	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.67746494789255	-0.8815436598388853	-2.467420382598583	-0.8391393780881649	202.0	251.0	222.6176470588236	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.67746494789255	-0.883991606080297	-2.236846240824104	-0.0064761364738366	201.0	255.0	233.3684210526316	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.67746494789255	0.6622944364114399	-2.2008190311718416	-0.8113839367010206	201.0	255.0	227.10810810810813	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.67746494789255	0.6573985439286165	-1.970244889397362	-0.0203538571674088	201.0	255.0	239.75	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.67746494789255	-0.9158149072186492	-1.5883564670833807	-0.7928803091095911	202.0	255.0	227.55	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.67746494789255	0.6410789023192051	-1.336165999517544	-0.718865798743873	203.0	255.0	235.32	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6775475623428573	-0.8823596419193559	-2.46021494066813	-0.718865798743873	201.0	255.0	227.2653061224489	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6775475623428573	-0.8848075881607675	-2.2296407988936515	-0.2007642261838466	201.0	255.0	232.3963963963964	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6775475623428573	0.6622944364114399	-2.2152299150327464	-0.7882544022117337	202.0	247.0	225.0	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6775475623428573	0.6573985439286165	-1.970244889397362	-0.0666129261459826	201.0	255.0	237.496062992126	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6775475623428573	0.6410789023192051	-1.3433714414479965	-0.8298875642924501	202.0	255.0	229.7428571428572	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6776301767931645	-0.8823596419193559	-2.474625824529036	-0.7836284953138763	201.0	251.0	222.93023255813952	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6776301767931645	-0.8848075881607675	-2.236846240824104	-0.2562751089581351	201.0	255.0	233.93269230769232	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6776301767931645	0.6614784543309694	-2.2080244731022938	-0.7512471470288747	201.0	247.0	222.86666666666667	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6776301767931645	0.656582561848146	-1.977450331327815	0.0952938152790256	201.0	255.0	235.6095890410959	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6776301767931645	-0.9149989251381788	-1.5883564670833807	-0.7234917056417304	202.0	246.0	225.22916666666663	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6776301767931645	0.6410789023192051	-1.3433714414479965	-0.7281176125395878	201.0	255.0	229.41666666666663	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.677712791243472	-0.8823596419193559	-2.467420382598583	-0.6726067297652992	201.0	255.0	228.5438596491228	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.677712791243472	-0.8856235702412382	-2.236846240824104	-0.1128719951245564	201.0	255.0	236.77685950413223	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.677712791243472	0.656582561848146	-1.970244889397362	0.1831860463383158	201.0	255.0	234.52229299363057	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.677712791243472	-0.9149989251381788	-1.5883564670833807	-0.7234917056417304	202.0	246.0	225.22916666666663	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6777954056937794	-0.8823596419193559	-2.467420382598583	-0.644851288378155	202.0	255.0	227.61666666666667	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6777954056937794	-0.8856235702412382	-2.2296407988936515	0.1323010704618846	201.0	255.0	239.1733333333333	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6777954056937794	0.6598464901700283	-2.2080244731022938	-0.8761466332710239	202.0	253.0	221.79310344827587	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6777954056937794	0.6557665797676754	-1.970244889397362	0.1461787911554568	201.0	255.0	236.7171052631579	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6777954056937794	-0.9158149072186492	-1.595561909013833	-0.7743766815181616	202.0	247.0	228.09523809523807	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6777954056937794	0.6410789023192051	-1.336165999517544	-0.7836284953138763	202.0	240.0	217.175	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6778780201440866	-0.8831756239998264	-2.467420382598583	-0.6633549159695845	201.0	255.0	236.29824561403507	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6778780201440866	0.6606624722504988	-2.2080244731022938	-0.8668948194753092	201.0	231.0	213.66666666666663	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6778780201440866	-0.8856235702412382	-2.236846240824104	-0.0666129261459826	201.0	255.0	239.546875	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6778780201440866	0.656582561848146	-1.970244889397362	0.1831860463383158	201.0	255.0	234.59615384615384	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6778780201440866	-0.9158149072186492	-1.595561909013833	-0.7003621711524436	202.0	247.0	229.71153846153848	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6778780201440866	0.6418948843996757	-1.3433714414479965	-0.6032181262974385	201.0	250.0	223.44444444444443	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.677960634594394	-0.8823596419193559	-2.467420382598583	-0.7604989608245895	202.0	253.0	226.3953488372093	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.677960634594394	-0.8856235702412382	-2.2296407988936515	-0.1961383192859892	201.0	255.0	238.61946902654867	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.677960634594394	0.6614784543309694	-2.2080244731022938	-0.7558730539267321	201.0	255.0	224.91111111111115	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.677960634594394	0.6557665797676754	-1.970244889397362	0.0305311187090223	201.0	255.0	234.8405797101449	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.677960634594394	-0.9149989251381788	-1.595561909013833	-0.7281176125395878	202.0	250.0	230.24489795918365	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.677960634594394	0.6410789023192051	-1.3433714414479965	-0.704988078050301	201.0	251.0	223.86	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6780432490447017	-0.8831756239998264	-2.453009498737678	-0.6309735676845829	201.0	246.0	224.13333333333333	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6780432490447017	-0.8864395523217087	-2.2296407988936515	-0.1545051572052728	201.0	255.0	240.364406779661	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6780432490447017	0.6614784543309694	-2.222435356963199	-0.8206357504967354	201.0	255.0	226.95	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6780432490447017	0.6557665797676754	-1.970244889397362	-0.0018502295759793	201.0	255.0	234.5144927536232	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6780432490447017	-0.9149989251381788	-1.5883564670833807	-0.7512471470288747	205.0	250.0	232.0434782608696	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6780432490447017	0.6418948843996757	-1.336165999517544	-0.7558730539267321	202.0	246.0	223.02272727272728	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6781258634950087	-0.8831756239998264	-2.46021494066813	-0.718865798743873	202.0	252.0	224.42857142857144	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6781258634950087	-0.8864395523217087	-2.2296407988936515	-0.0203538571674088	201.0	255.0	238.9555555555556	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6781258634950087	0.6606624722504988	-2.2152299150327464	-0.913153888453883	201.0	255.0	234.1935483870968	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6781258634950087	0.6557665797676754	-1.970244889397362	0.1323010704618846	201.0	255.0	237.46052631578945	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6781258634950087	-0.9149989251381788	-1.595561909013833	-0.7234917056417304	201.0	253.0	230.24489795918365	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6781258634950087	0.6418948843996757	-1.336165999517544	-0.7558730539267321	202.0	246.0	223.02272727272728	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.678208477945316	-0.883991606080297	-2.46021494066813	-0.6957362642545861	201.0	252.0	223.52830188679243	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.678208477945316	-0.8864395523217087	-2.2296407988936515	0.0536606531983092	201.0	255.0	237.63636363636363	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.678208477945316	0.656582561848146	-1.970244889397362	-0.2562751089581351	201.0	255.0	230.22857142857143	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.678208477945316	-0.9149989251381788	-1.595561909013833	-0.7142398918460157	201.0	253.0	230.28	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.678208477945316	0.6410789023192051	-1.3433714414479965	-0.7697507746203042	203.0	255.0	233.1428571428572	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.678373706845931	-0.883991606080297	-2.453009498737678	-0.7327435194374452	201.0	252.0	222.9375	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.678373706845931	0.6606624722504988	-2.222435356963199	-0.9085279815560257	201.0	232.0	217.03846153846155	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.678373706845931	-0.8864395523217087	-2.2296407988936515	-0.0527352054524104	201.0	255.0	237.015625	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.678373706845931	0.6557665797676754	-1.970244889397362	-0.1313756227159859	201.0	255.0	235.625	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.678373706845931	-0.9158149072186492	-1.595561909013833	-0.7558730539267321	201.0	239.0	216.6136363636364	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6782910923956236	-0.883991606080297	-2.46021494066813	-0.6772326366631567	201.0	252.0	223.58181818181816	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6782910923956236	0.6606624722504988	-2.2080244731022938	-0.7743766815181616	201.0	255.0	229.1428571428572	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6782910923956236	-0.8864395523217087	-2.2296407988936515	-0.0203538571674088	202.0	255.0	237.5187969924812	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6782910923956236	0.6557665797676754	-1.970244889397362	-0.0157279502695514	201.0	255.0	234.65413533834584	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6782910923956236	-0.9149989251381788	-1.595561909013833	-0.6864844504588714	201.0	255.0	232.09259259259247	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6782910923956236	0.6410789023192051	-1.3505768833784488	-0.816009843598878	202.0	255.0	231.88888888888889	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6784563212962382	-0.8831756239998264	-2.467420382598583	-0.853017098781737	201.0	255.0	226.96875	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6784563212962382	-0.8864395523217087	-2.2296407988936515	-0.1591310641031302	203.0	255.0	238.1271186440678	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6784563212962382	0.6557665797676754	-1.977450331327815	-0.1637569710009875	201.0	255.0	236.73504273504275	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6784563212962382	-0.9149989251381788	-1.5883564670833807	-0.7512471470288747	201.0	251.0	223.46666666666667	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6784563212962382	0.6410789023192051	-1.3505768833784488	-0.7743766815181616	201.0	255.0	230.04761904761904	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6785389357465457	-0.8831756239998264	-2.46021494066813	-0.7836284953138763	201.0	249.0	221.97560975609755	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
1.6785389357465457	0.6606624722504988	-2.222435356963199	-0.8900243539645961	202.0	229.0	213.96296296296296	/Users/oakley/Downloads/out_03.mp4	11	no	left	noise	
1.6785389357465457	-0.8864395523217087	-2.2296407988936515	-0.011102043371694	202.0	255.0	238.8134328358209	/Users/oakley/Downloads/out_03.mp4	10	no	left	noise	
